permno,sorting_date,portfolio_size,portfolio_bm,portfolio_op,portfolio_inv,exchange,size
90783,2024-07-01,1,2,1,1,NYSE,145.61587
90803,2024-07-01,1,2,3,1,NASDAQ,521.2988
90825,2024-07-01,1,3,2,1,NYSE,449.508
90856,2024-07-01,1,1,1,2,NASDAQ,1108.58022
90868,2024-07-01,1,1,3,2,NASDAQ,517.62032
90875,2024-07-01,1,3,1,1,NASDAQ,300.79296
90885,2024-07-01,1,1,3,3,NYSE,706.2384
90907,2024-07-01,1,2,1,1,NASDAQ,21.4310229
90926,2024-07-01,1,1,1,2,NASDAQ,472.4559
90949,2024-07-01,1,2,3,3,NASDAQ,306.83205
90955,2024-07-01,1,2,1,1,NASDAQ,10.76342
90961,2024-07-01,1,3,2,3,NASDAQ,249.13640999999998
90963,2024-07-01,1,1,3,2,NASDAQ,836.89452
90971,2024-07-01,1,1,1,1,NASDAQ,274.00147
90978,2024-07-01,1,1,1,1,NASDAQ,519.41192
90983,2024-07-01,1,2,3,2,NASDAQ,154.4972
90988,2024-07-01,1,1,3,1,NYSE,1318.27879
91015,2024-07-01,1,3,2,3,NASDAQ,181.01827
91080,2024-07-01,1,2,3,3,NASDAQ,1613.22091
91083,2024-07-01,1,3,2,3,NASDAQ,74.06036
91095,2024-07-01,1,1,2,2,NASDAQ,609.94944
91114,2024-07-01,1,2,3,3,NYSE,784.188
91161,2024-07-01,1,2,1,1,NASDAQ,1025.44416
91176,2024-07-01,1,3,2,2,NASDAQ,71.76987
91186,2024-07-01,1,3,1,2,NASDAQ,329.32155
91201,2024-07-01,1,2,1,1,AMEX,32.8108968
91215,2024-07-01,1,2,3,1,NYSE,1587.88356
91234,2024-07-01,1,1,2,2,NYSE,2790.3769600000005
91269,2024-07-01,1,3,2,3,NASDAQ,123.18903000000002
91274,2024-07-01,1,3,2,3,NYSE,811.06962
91277,2024-07-01,1,3,3,1,NASDAQ,244.43622
91283,2024-07-01,1,2,3,2,AMEX,54.96638
91287,2024-07-01,1,3,2,1,NASDAQ,30.67533
91348,2024-07-01,1,1,1,3,NASDAQ,1475.6027
80633,2024-07-01,1,3,2,2,NASDAQ,102.20385
80719,2024-07-01,1,3,2,2,NYSE,1542.54105
80759,2024-07-01,1,2,3,2,NASDAQ,766.4799
80791,2024-07-01,1,3,1,1,NASDAQ,414.7773
80795,2024-07-01,1,1,2,2,NASDAQ,3005.532
80812,2024-07-01,1,2,1,3,NASDAQ,7.307529
80828,2024-07-01,1,2,2,3,NYSE,631.0794
80837,2024-07-01,1,3,2,2,NASDAQ,7.43512
80857,2024-07-01,1,3,2,2,NASDAQ,279.54985
80912,2024-07-01,1,2,1,1,NASDAQ,60.26865
80955,2024-07-01,1,3,1,3,NASDAQ,19.51245
80960,2024-07-01,1,3,3,2,NASDAQ,7.243669
80969,2024-07-01,1,3,2,3,NASDAQ,530.55756
81073,2024-07-01,1,3,2,2,NYSE,1210.40184
81084,2024-07-01,1,1,3,3,NASDAQ,400.08563999999996
81095,2024-07-01,1,3,2,2,NASDAQ,1470.4074
81116,2024-07-01,1,1,2,3,NASDAQ,2651.86683
81124,2024-07-01,1,3,1,2,AMEX,12.41537
81182,2024-07-01,1,2,2,3,NASDAQ,109.37472
81184,2024-07-01,1,3,2,2,NASDAQ,252.93644
81222,2024-07-01,1,1,3,2,NASDAQ,1677.9392
81241,2024-07-01,1,2,1,1,NASDAQ,2651.7849
81254,2024-07-01,1,2,3,3,NASDAQ,2390.49002
81278,2024-07-01,1,3,1,3,NASDAQ,99.725
81294,2024-07-01,1,1,3,2,NASDAQ,2975.68272
81527,2024-07-01,1,2,3,1,NASDAQ,763.6013
81577,2024-07-01,1,3,2,3,NASDAQ,2319.46706
81584,2024-07-01,1,1,2,3,NYSE,3713.2991999999995
81588,2024-07-01,1,2,2,2,NASDAQ,13.93635
81621,2024-07-01,1,1,2,3,NASDAQ,1365.29646
81665,2024-07-01,1,1,3,3,NYSE,1197.35616
81666,2024-07-01,1,1,1,1,NASDAQ,646.44701
81728,2024-07-01,1,2,1,1,NASDAQ,81.7707
81740,2024-07-01,1,3,3,1,NASDAQ,566.60498
81741,2024-07-01,1,3,1,2,NASDAQ,8.20476
81761,2024-07-01,1,3,1,3,NASDAQ,4.990361399999999
81869,2024-07-01,1,2,1,1,NASDAQ,15.212199999999998
81893,2024-07-01,1,1,3,3,NASDAQ,289.67972
82107,2024-07-01,1,2,3,1,NASDAQ,1294.92599
82156,2024-07-01,1,3,1,1,NASDAQ,1.90032
82171,2024-07-01,1,2,2,3,AMEX,88.83
82179,2024-07-01,1,2,2,2,NASDAQ,2260.76862
82212,2024-07-01,1,1,3,1,NYSE,1210.97583
82215,2024-07-01,1,2,1,1,NASDAQ,4.9338298
82251,2024-07-01,1,3,2,1,NASDAQ,63.90526
82272,2024-07-01,1,3,2,1,NYSE,635.30985
82279,2024-07-01,1,3,2,3,NASDAQ,303.7608
82281,2024-07-01,1,3,1,1,NASDAQ,23.48125
82508,2024-07-01,1,2,1,1,NASDAQ,2223.414
82518,2024-07-01,1,2,2,3,NASDAQ,397.7028
82567,2024-07-01,1,3,1,1,NASDAQ,871.72
82573,2024-07-01,1,3,2,2,NASDAQ,382.25735
82575,2024-07-01,1,2,2,2,NASDAQ,1710.39584
82587,2024-07-01,1,3,1,1,NASDAQ,102.61424
82599,2024-07-01,1,3,2,2,NASDAQ,336.94843
82621,2024-07-01,1,1,1,1,AMEX,52.769892399999996
82634,2024-07-01,1,1,2,2,NYSE,3015.7243
82649,2024-07-01,1,3,2,1,NYSE,921.31808
82656,2024-07-01,1,1,2,2,NYSE,951.601
82670,2024-07-01,1,1,1,3,NASDAQ,2754.47907
82702,2024-07-01,1,1,3,1,NASDAQ,1965.31865
82745,2024-07-01,1,1,2,3,NASDAQ,146.89545
82747,2024-07-01,1,3,1,1,NASDAQ,15.1478
82812,2024-07-01,1,3,2,3,NASDAQ,31.014759999999995
82848,2024-07-01,1,3,1,3,NASDAQ,5.09098
82924,2024-07-01,1,2,3,1,NYSE,1849.1638000000003
83112,2024-07-01,1,2,3,1,NASDAQ,1689.8224
83120,2024-07-01,1,2,2,2,NASDAQ,997.03164
83124,2024-07-01,1,1,3,3,NASDAQ,1218.26147
83145,2024-07-01,1,1,1,1,NASDAQ,35.52984
83149,2024-07-01,1,2,1,2,NASDAQ,49.4613
83155,2024-07-01,1,3,2,3,NASDAQ,94.22
83233,2024-07-01,1,3,3,3,NYSE,1483.18576
83244,2024-07-01,1,1,2,3,NASDAQ,1553.37825
83272,2024-07-01,1,2,2,2,NASDAQ,2654.16165
83303,2024-07-01,1,3,3,1,NASDAQ,56.4422
83382,2024-07-01,1,1,1,3,NASDAQ,211.68924
83390,2024-07-01,1,3,2,1,NASDAQ,91.6701
83391,2024-07-01,1,3,1,2,NASDAQ,28.583424
83399,2024-07-01,1,3,1,3,NASDAQ,21.38732
83411,2024-07-01,1,2,3,1,AMEX,175.79666
83414,2024-07-01,1,3,2,2,NASDAQ,1098.8796
83469,2024-07-01,1,2,2,3,NASDAQ,330.99623999999994
83520,2024-07-01,1,2,3,2,NASDAQ,193.44591
83565,2024-07-01,1,3,2,3,NASDAQ,178.26816
83577,2024-07-01,1,1,1,3,NASDAQ,159.5184
83601,2024-07-01,1,2,2,2,NYSE,2373.41018
83642,2024-07-01,1,3,2,2,NASDAQ,724.71485
83671,2024-07-01,1,2,1,1,NYSE,314.871
83683,2024-07-01,1,3,2,3,NASDAQ,85.6
83734,2024-07-01,1,3,1,2,NASDAQ,28.00251
83738,2024-07-01,1,1,2,2,NASDAQ,546.75515
83756,2024-07-01,1,1,1,3,NASDAQ,2548.44352
83762,2024-07-01,1,2,1,1,AMEX,21.2949599
83774,2024-07-01,1,3,2,2,NASDAQ,929.26309
83799,2024-07-01,1,2,2,2,NASDAQ,2724.78118
83822,2024-07-01,1,2,3,1,NYSE,1091.9304
83840,2024-07-01,1,3,1,1,NASDAQ,6.0116904
83844,2024-07-01,1,3,1,1,NASDAQ,41.59261
83856,2024-07-01,1,2,3,3,NYSE,407.0286
83885,2024-07-01,1,1,1,3,NASDAQ,224.67866
83910,2024-07-01,1,2,2,2,NASDAQ,37.69246
83916,2024-07-01,1,2,3,2,NASDAQ,279.93504
83969,2024-07-01,1,3,3,2,NASDAQ,494.7327
83989,2024-07-01,1,3,2,1,NYSE,469.534
84007,2024-07-01,1,3,3,2,NYSE,187.2838
84010,2024-07-01,1,2,2,3,NYSE,861.86724
84062,2024-07-01,1,2,2,2,NASDAQ,811.3901000000001
84084,2024-07-01,1,2,3,3,NASDAQ,1041.98508
84172,2024-07-01,1,2,2,2,NYSE,523.4901799999999
84176,2024-07-01,1,3,2,1,NASDAQ,232.9409
84210,2024-07-01,1,2,2,1,NASDAQ,325.4764799999999
84234,2024-07-01,1,1,2,3,NASDAQ,1984.9392000000003
84275,2024-07-01,1,3,2,2,NYSE,779.057
84302,2024-07-01,1,3,1,1,AMEX,10.388170800000001
84321,2024-07-01,1,2,1,1,NASDAQ,4.042635
84348,2024-07-01,1,3,1,3,NASDAQ,1622.2853
84372,2024-07-01,1,1,3,1,NYSE,1790.93525
84385,2024-07-01,1,1,3,2,NYSE,3434.51255
84387,2024-07-01,1,2,3,3,AMEX,145.7713
84397,2024-07-01,1,2,2,2,NASDAQ,294.96075
84413,2024-07-01,1,1,1,1,NASDAQ,325.95376
84438,2024-07-01,1,2,2,3,NYSE,1583.39
84511,2024-07-01,1,1,1,3,NASDAQ,2241.78856
84516,2024-07-01,1,2,2,1,NASDAQ,481.83048
84607,2024-07-01,1,3,1,1,NASDAQ,10.69552
84725,2024-07-01,1,2,3,2,NASDAQ,232.27448
84737,2024-07-01,1,3,2,1,NASDAQ,100.25212
84757,2024-07-01,1,1,1,1,NASDAQ,2.97824
84825,2024-07-01,1,3,2,2,NASDAQ,62.2568
85013,2024-07-01,1,2,2,3,AMEX,123.40120000000002
85020,2024-07-01,1,3,1,1,NASDAQ,2215.08898
85040,2024-07-01,1,1,2,2,NASDAQ,972.78896
85168,2024-07-01,1,3,2,3,NYSE,1820.28882
85176,2024-07-01,1,2,3,3,NASDAQ,723.76776
85177,2024-07-01,1,1,1,1,NASDAQ,284.07786
85205,2024-07-01,1,2,1,2,NASDAQ,79.75022
85272,2024-07-01,1,1,2,3,NASDAQ,323.87415
85293,2024-07-01,1,3,1,1,NASDAQ,55.56181
85299,2024-07-01,1,1,2,2,NASDAQ,1569.00608
85332,2024-07-01,1,3,2,2,AMEX,409.43616
85372,2024-07-01,1,2,1,3,NASDAQ,310.512
85377,2024-07-01,1,2,1,1,NASDAQ,15.190731300000001
85390,2024-07-01,1,2,2,1,NASDAQ,103.44312
85394,2024-07-01,1,2,2,3,NASDAQ,2487.8868
85399,2024-07-01,1,3,1,2,NASDAQ,199.51176
85401,2024-07-01,1,2,3,3,NASDAQ,541.21254
85418,2024-07-01,1,2,2,2,NASDAQ,480.777
85424,2024-07-01,1,3,1,2,NYSE,640.212
85440,2024-07-01,1,2,2,2,NYSE,441.62916
85488,2024-07-01,1,1,2,3,NASDAQ,2345.4036
85502,2024-07-01,1,1,1,3,NASDAQ,100.8264
85526,2024-07-01,1,3,1,1,NASDAQ,43.16996
85539,2024-07-01,1,3,1,1,NASDAQ,5.18814
85540,2024-07-01,1,1,1,3,NASDAQ,32.31
85567,2024-07-01,1,2,2,3,NASDAQ,117.37758
85570,2024-07-01,1,1,1,2,NASDAQ,209.502
85586,2024-07-01,1,3,2,1,NASDAQ,47.248079600000004
85627,2024-07-01,1,2,3,3,NYSE,1190.82314
85656,2024-07-01,1,3,2,3,NASDAQ,363.95295
85686,2024-07-01,1,3,3,1,NASDAQ,118.21292
85724,2024-07-01,1,2,2,2,NASDAQ,1406.71566
85725,2024-07-01,1,2,3,2,NASDAQ,158.7708
85731,2024-07-01,1,3,2,2,NASDAQ,621.96288
91366,2024-07-01,1,1,2,1,NASDAQ,100.57950000000001
91379,2024-07-01,1,2,1,1,AMEX,14.06874
91403,2024-07-01,1,2,2,2,NASDAQ,1414.0473
91408,2024-07-01,1,3,2,2,NASDAQ,64.10879999999999
91416,2024-07-01,1,1,3,1,NYSE,1733.20559
91421,2024-07-01,1,2,1,3,AMEX,71.93988
91468,2024-07-01,1,1,2,2,NASDAQ,2784.66422
91488,2024-07-01,1,1,1,1,NASDAQ,11.193087
91498,2024-07-01,1,3,1,2,NASDAQ,132.729
91503,2024-07-01,1,1,2,3,NASDAQ,1848.74932
91522,2024-07-01,1,2,3,3,NASDAQ,118.64836
91571,2024-07-01,1,3,1,1,NYSE,357.38164
91575,2024-07-01,1,2,3,3,NYSE,3781.30401
91606,2024-07-01,1,1,3,3,NASDAQ,1835.89029
91609,2024-07-01,1,3,2,2,NASDAQ,119.13629
91612,2024-07-01,1,1,2,3,AMEX,2128.0000000000005
91622,2024-07-01,1,3,2,3,NASDAQ,258.93984
91625,2024-07-01,1,2,2,2,NASDAQ,401.4766
91659,2024-07-01,1,3,2,3,NASDAQ,920.11314
91665,2024-07-01,1,2,2,3,NASDAQ,589.91942
91668,2024-07-01,1,2,2,2,NASDAQ,3732.14775
91672,2024-07-01,1,2,1,1,NASDAQ,70.62624
91683,2024-07-01,1,2,3,2,NYSE,1110.70522
91688,2024-07-01,1,3,2,1,NYSE,1080.41472
91742,2024-07-01,1,3,1,1,NASDAQ,4.0326488
91754,2024-07-01,1,2,2,2,NASDAQ,143.77482
91814,2024-07-01,1,1,1,2,NASDAQ,182.3549
91815,2024-07-01,1,2,2,2,NASDAQ,1807.4016
91822,2024-07-01,1,3,1,1,NASDAQ,418.0992099999999
91826,2024-07-01,1,2,1,3,NASDAQ,53.302
91836,2024-07-01,1,2,2,3,NASDAQ,362.12518
91855,2024-07-01,1,3,2,2,NASDAQ,2206.07904
91901,2024-07-01,1,2,1,1,NASDAQ,67.4319
91902,2024-07-01,1,2,2,3,NASDAQ,750.3621
91910,2024-07-01,1,1,1,3,NASDAQ,481.371
91915,2024-07-01,1,1,3,2,NYSE,2645.12052
91959,2024-07-01,1,3,2,3,NASDAQ,178.22188
91964,2024-07-01,1,3,1,1,AMEX,11.643051199999999
91968,2024-07-01,1,2,2,3,NASDAQ,3542.57282
91977,2024-07-01,1,3,2,1,NYSE,638.73208
92029,2024-07-01,1,2,2,2,NASDAQ,1039.16736
92035,2024-07-01,1,2,1,3,NASDAQ,596.29911
92040,2024-07-01,1,1,1,3,NASDAQ,2940.57568
92052,2024-07-01,1,1,2,1,NASDAQ,890.62041
92089,2024-07-01,1,2,3,3,NYSE,2571.85044
92091,2024-07-01,1,3,1,1,NASDAQ,9.58456
92095,2024-07-01,1,1,2,2,NASDAQ,1431.97215
92102,2024-07-01,1,1,3,1,NASDAQ,69.3891
92111,2024-07-01,1,2,2,3,NASDAQ,606.58465
92130,2024-07-01,1,3,1,1,AMEX,4.0825551
92172,2024-07-01,1,2,2,2,NYSE,101.0306
92213,2024-07-01,1,2,1,3,NASDAQ,2592.7895
92245,2024-07-01,1,1,3,2,NYSE,3160.10292
92252,2024-07-01,1,3,1,1,NASDAQ,4.347
92293,2024-07-01,1,1,3,1,NYSE,3341.952
92294,2024-07-01,1,1,1,3,AMEX,2456.75578
92303,2024-07-01,1,3,2,2,NASDAQ,193.9734
92318,2024-07-01,1,2,2,3,NASDAQ,2045.27727
92326,2024-07-01,1,1,3,3,NYSE,2691.21487
92345,2024-07-01,1,3,1,1,AMEX,2.97908
92400,2024-07-01,1,3,1,1,NYSE,43.83808
92428,2024-07-01,1,3,2,1,NASDAQ,310.63859999999994
92443,2024-07-01,1,3,2,2,NASDAQ,412.06716
92466,2024-07-01,1,3,1,1,NASDAQ,36.34473
92467,2024-07-01,1,2,1,3,NYSE,312.46056
92468,2024-07-01,1,2,1,1,NASDAQ,31.25824
92469,2024-07-01,1,3,1,3,NASDAQ,2499.06358
92471,2024-07-01,1,2,3,3,NASDAQ,362.8062
92486,2024-07-01,1,2,1,1,NASDAQ,50.22232
92493,2024-07-01,1,1,3,3,NYSE,3049.4775
92502,2024-07-01,1,2,1,1,NYSE,1336.77216
92521,2024-07-01,1,3,1,1,NASDAQ,8.4048
92528,2024-07-01,1,1,1,1,NASDAQ,17.00942
92557,2024-07-01,1,3,2,3,NASDAQ,71.06508
92570,2024-07-01,1,2,3,3,NYSE,1756.95156
92583,2024-07-01,1,3,2,2,AMEX,25.88165
92593,2024-07-01,1,3,2,2,NASDAQ,354.73477
92596,2024-07-01,1,1,3,1,NASDAQ,3154.94916
92597,2024-07-01,1,2,2,3,NYSE,2809.2039
92601,2024-07-01,1,2,3,3,NYSE,3756.21435
92619,2024-07-01,1,3,3,2,AMEX,302.98044
92621,2024-07-01,1,3,1,2,NYSE,310.89267
92635,2024-07-01,1,2,3,3,NYSE,915.57445
92648,2024-07-01,1,3,1,2,NYSE,2479.2652
92665,2024-07-01,1,2,1,3,NASDAQ,39.74787
92686,2024-07-01,1,1,1,3,NASDAQ,152.56368
92688,2024-07-01,1,3,1,1,NASDAQ,17.44494
92716,2024-07-01,1,3,2,2,NASDAQ,798.6192
92729,2024-07-01,1,2,2,2,NYSE,3023.8448
92753,2024-07-01,1,1,2,3,NASDAQ,763.15167
92773,2024-07-01,1,2,2,3,NYSE,2676.0996
92775,2024-07-01,1,1,2,1,NASDAQ,554.8106
92780,2024-07-01,1,1,3,2,NYSE,965.57292
92782,2024-07-01,1,1,3,3,NASDAQ,2259.30008
92797,2024-07-01,1,2,1,2,AMEX,87.255
92807,2024-07-01,1,3,2,2,NASDAQ,37.33294
92808,2024-07-01,1,1,1,1,NASDAQ,664.2342
92809,2024-07-01,1,3,2,3,NASDAQ,122.46636
92810,2024-07-01,1,3,2,2,NASDAQ,323.32081
92854,2024-07-01,1,3,3,2,NYSE,808.38266
92871,2024-07-01,1,2,1,1,NYSE,1609.8588
92878,2024-07-01,1,2,3,1,NASDAQ,208.7492
92897,2024-07-01,1,3,1,1,NYSE,29.88388
92917,2024-07-01,1,2,1,1,NASDAQ,72.11408
92919,2024-07-01,1,2,3,2,NASDAQ,293.2992
92987,2024-07-01,1,3,1,2,NASDAQ,64.5408
93004,2024-07-01,1,3,1,1,NASDAQ,21.54699
93012,2024-07-01,1,2,1,1,AMEX,11.96528
93016,2024-07-01,1,3,1,1,AMEX,3.943695
93065,2024-07-01,1,2,2,2,NYSE,256.71642999999995
93069,2024-07-01,1,3,1,1,NASDAQ,9.5908015
93073,2024-07-01,1,2,2,3,NASDAQ,2101.01045
93083,2024-07-01,1,2,1,2,NASDAQ,49.17167
93174,2024-07-01,1,2,2,1,NYSE,1796.73018
93177,2024-07-01,1,3,1,1,AMEX,2.3564506
93237,2024-07-01,1,3,1,3,NASDAQ,5.9029784
93266,2024-07-01,1,1,1,1,NASDAQ,920.29707
93272,2024-07-01,1,1,2,3,NYSE,2321.55075
93274,2024-07-01,1,3,1,1,NASDAQ,5.4758
93285,2024-07-01,1,2,1,2,AMEX,6.1200425
93289,2024-07-01,1,1,1,1,NASDAQ,1689.70572
93302,2024-07-01,1,3,1,2,NASDAQ,8.81406
93304,2024-07-01,1,3,2,1,NASDAQ,2903.65897
93339,2024-07-01,1,1,2,3,NASDAQ,291.27728
93345,2024-07-01,1,2,1,1,NASDAQ,219.8334
93368,2024-07-01,1,3,2,3,NASDAQ,106.38559
93371,2024-07-01,1,1,1,3,NASDAQ,239.34075
93372,2024-07-01,1,1,2,2,NYSE,540.3996
93397,2024-07-01,1,2,1,1,NASDAQ,374.80891
93426,2024-07-01,1,2,2,2,NYSE,375.35564
93434,2024-07-01,1,3,1,3,NASDAQ,15.60384
22312,2024-07-01,1,3,1,2,NASDAQ,77.08077
22321,2024-07-01,1,2,1,1,NASDAQ,77.1302
22323,2024-07-01,1,2,1,3,AMEX,672.2771
22333,2024-07-01,1,1,1,1,NASDAQ,5.77792
22342,2024-07-01,1,2,1,1,NASDAQ,3.95143
22343,2024-07-01,1,3,1,1,NASDAQ,20.839840000000002
22344,2024-07-01,1,1,3,3,NASDAQ,61.98808
22345,2024-07-01,1,3,2,3,NASDAQ,290.67582
22347,2024-07-01,1,3,1,1,NASDAQ,2.41176
22361,2024-07-01,1,1,3,3,NYSE,1362.73736
22416,2024-07-01,1,1,1,2,NYSE,641.52946
24171,2024-07-01,1,2,1,3,NYSE,1750.98661
24172,2024-07-01,1,1,1,2,NASDAQ,7.10403
24173,2024-07-01,1,1,3,2,NYSE,1607.64573
24175,2024-07-01,1,1,3,3,NYSE,1413.55188
24248,2024-07-01,1,2,2,2,NYSE,3600.8372
24250,2024-07-01,1,1,1,3,NASDAQ,80.0775
24263,2024-07-01,1,1,3,3,NASDAQ,153.1134
24271,2024-07-01,1,2,1,3,NASDAQ,32.13408
24275,2024-07-01,1,1,1,3,NASDAQ,1565.63393
24279,2024-07-01,1,1,1,3,NASDAQ,39.97056
24286,2024-07-01,1,3,1,2,NASDAQ,81.437
24288,2024-07-01,1,2,1,3,NASDAQ,7.903530000000001
24296,2024-07-01,1,1,3,2,NYSE,1948.57432
24435,2024-07-01,1,1,1,1,AMEX,5.533444
24441,2024-07-01,1,2,1,3,NYSE,2244.18402
24469,2024-07-01,1,1,1,3,NASDAQ,16.334095
24471,2024-07-01,1,2,2,2,NASDAQ,38.418
24478,2024-07-01,1,1,1,3,NASDAQ,5.0723157
24484,2024-07-01,1,1,1,3,NASDAQ,31.934849999999997
24486,2024-07-01,1,1,3,3,NASDAQ,23.034
24493,2024-07-01,1,1,1,1,NASDAQ,23.08756
24507,2024-07-01,1,1,1,3,AMEX,4.0823828
24508,2024-07-01,1,1,1,3,NASDAQ,529.9616
24509,2024-07-01,1,2,1,3,NASDAQ,753.0540400000001
24510,2024-07-01,1,2,1,1,NASDAQ,52.2505
24511,2024-07-01,1,1,1,3,NASDAQ,36.0643
24514,2024-07-01,1,1,1,3,NASDAQ,10.95736
24591,2024-07-01,1,2,1,3,NASDAQ,46.66662
24969,2024-07-01,1,3,2,2,NYSE,2706.12129
25304,2024-07-01,1,2,3,2,NYSE,691.2888900000002
25452,2024-07-01,1,3,1,1,NASDAQ,9.85048
25487,2024-07-01,1,2,3,3,NASDAQ,3725.82444
26201,2024-07-01,1,3,1,2,NASDAQ,86.33379
26607,2024-07-01,1,3,2,2,NYSE,400.10322
27167,2024-07-01,1,1,1,1,NASDAQ,70.73326
27562,2024-07-01,1,1,3,2,NASDAQ,936.0363199999999
27617,2024-07-01,1,2,1,2,NASDAQ,89.72208
27909,2024-07-01,1,3,1,1,NYSE,55.86560000000001
27983,2024-07-01,1,3,2,1,NASDAQ,1444.58678
28118,2024-07-01,1,3,1,1,NYSE,162.83795
28564,2024-07-01,1,1,2,2,NYSE,1547.7591
28629,2024-07-01,1,2,1,2,NASDAQ,25.447199999999995
29744,2024-07-01,1,2,1,1,NASDAQ,6.32222
30509,2024-07-01,1,3,1,1,AMEX,14.30646
30648,2024-07-01,1,2,2,1,NASDAQ,1553.052
31051,2024-07-01,1,3,1,1,NASDAQ,1.406885
31480,2024-07-01,1,3,2,2,NASDAQ,158.62716
31668,2024-07-01,1,3,1,1,NASDAQ,15.9011765
31691,2024-07-01,1,2,2,3,AMEX,58.07625
32062,2024-07-01,1,3,1,2,NASDAQ,13.5406
32651,2024-07-01,1,2,1,2,NYSE,3037.5065
32707,2024-07-01,1,2,3,2,NYSE,3567.9215
33209,2024-07-01,1,3,1,3,NYSE,56.089220000000005
33532,2024-07-01,1,2,2,1,NASDAQ,191.36383
33770,2024-07-01,1,3,1,2,NASDAQ,55.325
33823,2024-07-01,1,3,2,2,NASDAQ,288.99122
33849,2024-07-01,1,3,1,2,AMEX,28.85301
34367,2024-07-01,1,2,1,1,NASDAQ,56.99824
34497,2024-07-01,1,2,2,3,NYSE,533.2727399999999
34666,2024-07-01,1,3,1,1,NASDAQ,28.87387
34673,2024-07-01,1,2,2,1,NYSE,708.02862
34936,2024-07-01,1,3,1,1,AMEX,41.67692
34948,2024-07-01,1,1,3,3,NYSE,1569.9514
35107,2024-07-01,1,1,2,2,NYSE,277.06104
35263,2024-07-01,1,3,2,2,NASDAQ,1838.62824
35685,2024-07-01,1,3,2,2,NASDAQ,2121.69892
35991,2024-07-01,1,2,2,1,NYSE,2250.22077
36281,2024-07-01,1,3,1,1,AMEX,3069.07854
36346,2024-07-01,1,2,2,2,NASDAQ,1314.06534
36768,2024-07-01,1,3,2,3,NASDAQ,161.512
36898,2024-07-01,1,2,2,2,NYSE,1887.0009999999997
37154,2024-07-01,1,3,2,2,NASDAQ,101.248
37381,2024-07-01,1,1,2,1,NASDAQ,5.24076
37402,2024-07-01,1,2,2,1,NASDAQ,232.05016
38033,2024-07-01,1,2,2,1,NASDAQ,287.76712
38295,2024-07-01,1,2,1,1,NYSE,2504.94543
38746,2024-07-01,1,2,2,3,NYSE,99.67461
38850,2024-07-01,1,1,3,3,NYSE,3916.763
39220,2024-07-01,1,2,2,2,NYSE,604.92995
39693,2024-07-01,1,2,2,3,NYSE,2099.5698199999997
40125,2024-07-01,1,2,3,1,NYSE,3441.41157
41187,2024-07-01,1,3,2,2,NYSE,994.93306
41188,2024-07-01,1,2,2,2,NASDAQ,425.57207
41217,2024-07-01,1,2,3,2,NYSE,378.36369
41241,2024-07-01,1,1,3,2,NASDAQ,1886.794
41292,2024-07-01,1,2,2,3,NASDAQ,779.17468
42059,2024-07-01,1,2,2,2,NYSE,1688.38746
42286,2024-07-01,1,2,2,1,NYSE,1080.64008
42358,2024-07-01,1,2,2,1,AMEX,23.5658
42439,2024-07-01,1,2,3,3,NYSE,2129.3109400000003
85738,2024-07-01,1,2,1,2,NASDAQ,1567.95706
85741,2024-07-01,1,3,2,2,NASDAQ,1296.65094
85744,2024-07-01,1,1,1,3,NASDAQ,54.6128
85751,2024-07-01,1,2,2,2,NASDAQ,215.44677
85757,2024-07-01,1,1,1,3,AMEX,89.22792
85768,2024-07-01,1,1,3,2,NASDAQ,2798.5823800000003
85796,2024-07-01,1,2,2,2,NYSE,1216.72368
85860,2024-07-01,1,3,2,3,NASDAQ,748.36875
85875,2024-07-01,1,2,3,2,NASDAQ,3557.3178
85883,2024-07-01,1,2,2,3,NASDAQ,205.37496
85886,2024-07-01,1,2,2,3,NASDAQ,1690.5144
85889,2024-07-01,1,1,2,3,NASDAQ,599.7006
85903,2024-07-01,1,2,2,2,AMEX,303.78638
85966,2024-07-01,1,3,2,2,NASDAQ,214.85275
85972,2024-07-01,1,1,3,2,NASDAQ,1163.00166
86026,2024-07-01,1,1,2,3,NASDAQ,3082.45819
86048,2024-07-01,1,1,3,2,NASDAQ,600.38424
86051,2024-07-01,1,3,1,2,NASDAQ,150.34916
86067,2024-07-01,1,2,2,1,NYSE,363.24618
86080,2024-07-01,1,1,3,3,AMEX,85.77972
86091,2024-07-01,1,2,2,3,NASDAQ,835.50621
86092,2024-07-01,1,3,1,1,NASDAQ,257.74554
86098,2024-07-01,1,2,1,2,AMEX,39.01728
86102,2024-07-01,1,2,3,2,NYSE,2766.852
86113,2024-07-01,1,3,1,2,AMEX,7.233600000000001
86128,2024-07-01,1,3,2,3,NYSE,721.88337
86165,2024-07-01,1,3,1,1,NASDAQ,110.752025
86233,2024-07-01,1,1,3,3,AMEX,653.1345
86242,2024-07-01,1,2,3,2,NASDAQ,681.95372
86287,2024-07-01,1,3,2,3,NASDAQ,926.11275
86290,2024-07-01,1,2,1,1,NASDAQ,26.54925
86302,2024-07-01,1,3,2,2,NASDAQ,533.2403999999999
86382,2024-07-01,1,2,2,2,NASDAQ,1373.84487
86384,2024-07-01,1,3,3,2,NASDAQ,428.56918
86444,2024-07-01,1,2,1,1,NASDAQ,209.78912
86474,2024-07-01,1,3,1,1,NASDAQ,36.63104
